timestamp_ms,timestamp,equity,drawdown
1735690499999,2025-01-01T00:14:59.999000+00:00,100043.367405,0
1735691399999,2025-01-01T00:29:59.999000+00:00,100228.473539,0
1735692299999,2025-01-01T00:44:59.999000+00:00,100416.386813,0
1735693199999,2025-01-01T00:59:59.999000+00:00,101252.749497,0
1735694099999,2025-01-01T01:14:59.999000+00:00,100844.393146,-0.00403303962342
1735694999999,2025-01-01T01:29:59.999000+00:00,100322.099924,-0.00919135111913
1735695899999,2025-01-01T01:44:59.999000+00:00,100474.180878,-0.00768935779395
1735696799999,2025-01-01T01:59:59.999000+00:00,99972.0330162,-0.012648708176
1735697699999,2025-01-01T02:14:59.999000+00:00,100269.259636,-0.00971321633526
1735698599999,2025-01-01T02:29:59.999000+00:00,100189.338701,-0.0105025374747
1735699499999,2025-01-01T02:44:59.999000+00:00,100499.280015,-0.00744147181628
1735700399999,2025-01-01T02:59:59.999000+00:00,100758.692804,-0.00487943977084
1735701299999,2025-01-01T03:14:59.999000+00:00,100550.303918,-0.00693754571696
1735702199999,2025-01-01T03:29:59.999000+00:00,100322.099924,-0.00919135111913
1735703099999,2025-01-01T03:44:59.999000+00:00,100357.767119,-0.00883909209824
1735703999999,2025-01-01T03:59:59.999000+00:00,100338.612514,-0.00902826823909
1735704899999,2025-01-01T04:14:59.999000+00:00,100134.682028,-0.0110423418076
1735705799999,2025-01-01T04:29:59.999000+00:00,100173.981992,-0.0106542045531
1735706699999,2025-01-01T04:44:59.999000+00:00,100014.305247,-0.0122312160031
1735707599999,2025-01-01T04:59:59.999000+00:00,99901.0288792,-0.0133499645602
1735708499999,2025-01-01T05:14:59.999000+00:00,100012.819113,-0.0122458934623
1735709399999,2025-01-01T05:29:59.999000+00:00,100432.404025,-0.00810195748045
1735710299999,2025-01-01T05:44:59.999000+00:00,100365.197784,-0.00876570480222
1735711199999,2025-01-01T05:59:59.999000+00:00,100256.049564,-0.00984368263929
1735712099999,2025-01-01T06:14:59.999000+00:00,99958.9880701,-0.0127775436512
1735712999999,2025-01-01T06:29:59.999000+00:00,100047.495552,-0.0119034194142
1735713899999,2025-01-01T06:44:59.999000+00:00,100115.032046,-0.0112364104348
1735714799999,2025-01-01T06:59:59.999000+00:00,100213.447082,-0.0102644364698
1735715699999,2025-01-01T07:14:59.999000+00:00,100073.915696,-0.0116424868061
1735716599999,2025-01-01T07:29:59.999000+00:00,100255.554186,-0.00984857512569
1735717499999,2025-01-01T07:44:59.999000+00:00,100182.238287,-0.0105726631131
1735718399999,2025-01-01T07:59:59.999000+00:00,100092.079545,-0.0114630956381
1735719299999,2025-01-01T08:14:59.999000+00:00,100176.293754,-0.0106313729499
1735720199999,2025-01-01T08:29:59.999000+00:00,99635.3413061,-0.0159739681
1735721099999,2025-01-01T08:44:59.999000+00:00,99744.1592742,-0.0148992519206
1735721999999,2025-01-01T08:59:59.999000+00:00,99658.624058,-0.0157440212392
1735722899999,2025-01-01T09:14:59.999000+00:00,99491.846899,-0.0173911583276
1735723799999,2025-01-01T09:29:59.999000+00:00,98846.1084978,-0.023768648365
1735724699999,2025-01-01T09:44:59.999000+00:00,98846.1084978,-0.023768648365
1735725599999,2025-01-01T09:59:59.999000+00:00,98846.1084978,-0.023768648365
1735726499999,2025-01-01T10:14:59.999000+00:00,98846.1084978,-0.023768648365
1735727399999,2025-01-01T10:29:59.999000+00:00,98846.1084978,-0.023768648365
1735728299999,2025-01-01T10:44:59.999000+00:00,98846.1084978,-0.023768648365
1735729199999,2025-01-01T10:59:59.999000+00:00,98846.1084978,-0.023768648365
1735730099999,2025-01-01T11:14:59.999000+00:00,98846.1084978,-0.023768648365
1735730999999,2025-01-01T11:29:59.999000+00:00,98846.1084978,-0.023768648365
1735731899999,2025-01-01T11:44:59.999000+00:00,98846.1084978,-0.023768648365
1735732799999,2025-01-01T11:59:59.999000+00:00,98846.1084978,-0.023768648365
1735733699999,2025-01-01T12:14:59.999000+00:00,98846.1084978,-0.023768648365
1735734599999,2025-01-01T12:29:59.999000+00:00,98846.1084978,-0.023768648365
1735735499999,2025-01-01T12:44:59.999000+00:00,98846.1084978,-0.023768648365
1735736399999,2025-01-01T12:59:59.999000+00:00,98846.1084978,-0.023768648365
1735737299999,2025-01-01T13:14:59.999000+00:00,98846.1084978,-0.023768648365
1735738199999,2025-01-01T13:29:59.999000+00:00,98846.1084978,-0.023768648365
1735739099999,2025-01-01T13:44:59.999000+00:00,98846.1084978,-0.023768648365
1735739999999,2025-01-01T13:59:59.999000+00:00,98846.1084978,-0.023768648365
1735740899999,2025-01-01T14:14:59.999000+00:00,98846.1084978,-0.023768648365
1735741799999,2025-01-01T14:29:59.999000+00:00,98846.1084978,-0.023768648365
