timestamp_ms,timestamp,equity,drawdown
1735920899999,2025-01-03T16:14:59.999000+00:00,97935.0602915,-0.0333711191225
1735921799999,2025-01-03T16:29:59.999000+00:00,97935.0602915,-0.0333711191225
1735922699999,2025-01-03T16:44:59.999000+00:00,97935.0602915,-0.0333711191225
1735923599999,2025-01-03T16:59:59.999000+00:00,97989.3480917,-0.0328352930817
1735924499999,2025-01-03T17:14:59.999000+00:00,98119.3852578,-0.0315518131927
1735925399999,2025-01-03T17:29:59.999000+00:00,98147.576909,-0.0312735587636
1735926299999,2025-01-03T17:44:59.999000+00:00,98039.635902,-0.0323389473434
1735927199999,2025-01-03T17:59:59.999000+00:00,98228.8501378,-0.0304713838329
1735928099999,2025-01-03T18:14:59.999000+00:00,97913.4084186,-0.0335848252826
1735928999999,2025-01-03T18:29:59.999000+00:00,97603.5542338,-0.0366431172058
1735929899999,2025-01-03T18:44:59.999000+00:00,97275.4135725,-0.0398818984884
1735930799999,2025-01-03T18:59:59.999000+00:00,97457.7703796,-0.0380820184877
1735931699999,2025-01-03T19:14:59.999000+00:00,97089.2470828,-0.041719380439
1735932599999,2025-01-03T19:29:59.999000+00:00,97067.4049025,-0.0419349649516
1735933499999,2025-01-03T19:44:59.999000+00:00,96864.005599,-0.0439425365055
1735934399999,2025-01-03T19:59:59.999000+00:00,96864.005599,-0.0439425365055
1735935299999,2025-01-03T20:14:59.999000+00:00,97190.5200723,-0.040719805861
1735936199999,2025-01-03T20:29:59.999000+00:00,97103.292283,-0.0415807529021
1735937099999,2025-01-03T20:44:59.999000+00:00,97212.5443646,-0.0405024238839
1735937999999,2025-01-03T20:59:59.999000+00:00,97431.3383212,-0.0383429055584
1735938899999,2025-01-03T21:14:59.999000+00:00,97262.9684023,-0.0400047335678
1735939799999,2025-01-03T21:29:59.999000+00:00,97069.0966712,-0.0419182670245
1735940699999,2025-01-03T21:44:59.999000+00:00,97011.7175939,-0.0424846042807
1735941599999,2025-01-03T21:59:59.999000+00:00,97044.464239,-0.0421613916042
1735942499999,2025-01-03T22:14:59.999000+00:00,97053.447832,-0.0420727226398
1735943399999,2025-01-03T22:29:59.999000+00:00,96860.7352742,-0.0439748149398
1735944299999,2025-01-03T22:44:59.999000+00:00,97049.3907255,-0.0421127666882
1735945199999,2025-01-03T22:59:59.999000+00:00,96997.2279279,-0.0426276187394
1735946099999,2025-01-03T23:14:59.999000+00:00,97107.6391828,-0.0415378485645
1735946999999,2025-01-03T23:29:59.999000+00:00,97246.1603898,-0.0401706303398
1735947899999,2025-01-03T23:44:59.999000+00:00,97211.6749847,-0.0405110047514
1735948799999,2025-01-03T23:59:59.999000+00:00,97207.0382916,-0.0405567693782
1735949699999,2025-01-04T00:14:59.999000+00:00,97202.4015984,-0.0406025340049
1735950599999,2025-01-04T00:29:59.999000+00:00,96978.3913621,-0.0428135375356
1735951499999,2025-01-04T00:44:59.999000+00:00,97247.0297697,-0.0401620494723
1735952399999,2025-01-04T00:59:59.999000+00:00,97378.595937,-0.0388634781878
1735953299999,2025-01-04T01:14:59.999000+00:00,97853.5671885,-0.0341754642335
1735954199999,2025-01-04T01:29:59.999000+00:00,97633.034472,-0.036352144294
1735955099999,2025-01-04T01:44:59.999000+00:00,97635.6426118,-0.0363264016915
1735955999999,2025-01-04T01:59:59.999000+00:00,97561.7453152,-0.0370557754306
1735956899999,2025-01-04T02:14:59.999000+00:00,97710.988875,-0.0355827265065
1735957799999,2025-01-04T02:29:59.999000+00:00,97870.375201,-0.0340095674615
1735958699999,2025-01-04T02:44:59.999000+00:00,97680.5605764,-0.0358830568697
1735959599999,2025-01-04T02:59:59.999000+00:00,97568.1207683,-0.0369928490688
1735960499999,2025-01-04T03:14:59.999000+00:00,97542.0393695,-0.0372502750943
1735961399999,2025-01-04T03:29:59.999000+00:00,97637.6711651,-0.0363063796673
1735962299999,2025-01-04T03:44:59.999000+00:00,97545.5168893,-0.0372159516243
1735963199999,2025-01-04T03:59:59.999000+00:00,97517.117144,-0.0374962599632
1735964099999,2025-01-04T04:14:59.999000+00:00,97702.2950754,-0.0356685351817
1735964999999,2025-01-04T04:29:59.999000+00:00,97815.6042636,-0.0345501621151
1735965899999,2025-01-04T04:44:59.999000+00:00,97742.2865536,-0.0352738152759
1735966799999,2025-01-04T04:59:59.999000+00:00,97699.1073489,-0.0356999983626
1735967699999,2025-01-04T05:14:59.999000+00:00,97771.2658856,-0.0349877863586
1735968599999,2025-01-04T05:29:59.999000+00:00,97613.0387329,-0.036549504247
1735969499999,2025-01-04T05:44:59.999000+00:00,97604.9245199,-0.0366295923438
1735970399999,2025-01-04T05:59:59.999000+00:00,97565.2228351,-0.0370214519605
1735971299999,2025-01-04T06:14:59.999000+00:00,97369.6123441,-0.0389521471522
1735972199999,2025-01-04T06:29:59.999000+00:00,97424.6730749,-0.0384086922093
1735973099999,2025-01-04T06:44:59.999000+00:00,97522.3334237,-0.0374447747581
1735973999999,2025-01-04T06:59:59.999000+00:00,97460.0278599,-0.0380597369303
1735974899999,2025-01-04T07:14:59.999000+00:00,97248.4787363,-0.0401477480265
1735975799999,2025-01-04T07:29:59.999000+00:00,97341.7921854,-0.0392267349128
1735976699999,2025-01-04T07:44:59.999000+00:00,97359.4695779,-0.0390522572732
1735977599999,2025-01-04T07:59:59.999000+00:00,97637.3813718,-0.0363092399565
1735978499999,2025-01-04T08:14:59.999000+00:00,97362.0777178,-0.0390265146707
1735979399999,2025-01-04T08:29:59.999000+00:00,97583.4798142,-0.0368412537426
1735980299999,2025-01-04T08:44:59.999000+00:00,97721.4214346,-0.0354797560963
1735981199999,2025-01-04T08:59:59.999000+00:00,97900.223913,-0.0337149576766
1735982099999,2025-01-04T09:14:59.999000+00:00,97885.4444537,-0.0338608324245
1735982999999,2025-01-04T09:29:59.999000+00:00,97638.8303384,-0.0362949385106
1735983899999,2025-01-04T09:44:59.999000+00:00,97700.5563155,-0.0356856969168
1735984799999,2025-01-04T09:59:59.999000+00:00,97767.4985724,-0.0350249701178
1735985699999,2025-01-04T10:14:59.999000+00:00,98015.271861,-0.032579422875
1735986599999,2025-01-04T10:29:59.999000+00:00,98027.7329738,-0.0324564304406
1735987499999,2025-01-04T10:44:59.999000+00:00,97871.244581,-0.0340009865939
1735988399999,2025-01-04T10:59:59.999000+00:00,97795.3187312,-0.0347503823572
1735989299999,2025-01-04T11:14:59.999000+00:00,97700.2665222,-0.0356885572059
1735990199999,2025-01-04T11:29:59.999000+00:00,97800.5350109,-0.0346988971521
1735991099999,2025-01-04T11:44:59.999000+00:00,97621.1529458,-0.0364694161501
1735991999999,2025-01-04T11:59:59.999000+00:00,97402.0691959,-0.0386317947648
1735992899999,2025-01-04T12:14:59.999000+00:00,97215.7320912,-0.040470960703
1735993799999,2025-01-04T12:29:59.999000+00:00,96414.4535614,-0.048379660266
1735994699999,2025-01-04T12:44:59.999000+00:00,96653.8228437,-0.0460170614092
