symbol,timeframe_minutes,direction,signal_at_ms,entry_at_ms,exit_at_ms,entry_price,stop_price,take_profit,exit_price,exit_reason,atr,macd,macd_signal,histogram,point_indices,prices,histograms,divergence_score,quantity,risk_fraction,pnl,pnl_percent,r_multiple,fees,funding,slippage_cost,holding_bars,ambiguous_exit,leverage_capped,entry_at,exit_at
BTCUSDT,15,LONG,1776788099999,1776788100000,1776792599999,75939.98496,75269.89584206212,77950.25231381363,75254.8418628937,STOP,339.93610529191807,-108.78810508463357,-68.49046674624705,-40.29763833838652,"[221042, 221052]","[75631.2, 75355.2]","[-69.55861879608139, -63.44757401173266]",0.06617402269563875,0.597661,0.009999993042347175,-445.6286091171611,-0.011127184266964133,-1.1127192008878024,36.14530055751899,0.0,18.072634622332536,5,False,False,2026-04-21T16:15:00+00:00,2026-04-21T17:29:59.999000+00:00
BTCUSDT,15,LONG,1776797099999,1776797100000,1776800699999,75504.5979,74933.39996461496,77218.19170615512,74918.41328462203,STOP,329.2000235900266,-190.20019715627132,-158.47778447759688,-31.72241267867443,"[221052, 221061]","[75355.2, 75017.8]","[-63.44757401173266, -59.754355172455746]",0.057152365475686175,0.693332,0.009999991972003179,-448.1377866254963,-0.011315749951432669,-1.1315759035720425,41.717234876262545,0.0,20.858602015653283,4,False,False,2026-04-21T18:45:00+00:00,2026-04-21T19:44:59.999000+00:00
BTCUSDT,15,SHORT,1776839399999,1776839400000,1776860099999,77924.31202,78416.07454791105,76449.02443626683,78431.75776282063,STOP,271.5163652740364,619.9852943859441,593.9710287087876,26.014265677156573,"[221100, 221109]","[77699.0, 78447.5]","[183.58827433658274, 65.00274150378777]",1.6386720833613464,0.796215,0.009999998829206226,-453.83313136078476,-0.01159071852060674,-1.1590719877641007,49.79721924085141,0.0,24.898594454933,23,False,False,2026-04-22T06:30:00+00:00,2026-04-22T12:14:59.999000+00:00
BTCUSDT,15,LONG,1776908699999,1776908700000,1776914999999,78267.35034,77617.4469663886,80217.06046083423,77601.92347699532,STOP,272.83535574093963,-139.68642943591112,-111.1310865480889,-28.55534288782222,"[221171, 221185]","[78360.0, 77526.8]","[-101.20419186850503, -67.31559565945832]",0.9989239844877096,0.595489,0.00999999727033467,-433.38175242220166,-0.01119819350727874,-1.119819656401163,37.12737519840349,0.0,18.563672491573556,7,False,False,2026-04-23T01:45:00+00:00,2026-04-23T03:29:59.999000+00:00
BTCUSDT,15,LONG,1777026599999,1777026600000,1777135499999,77657.92848,77202.08012043292,79025.47355870124,77186.63970440884,STOP,185.47991971138634,-112.25936093617929,-107.24933834023923,-5.0100225959400575,"[221311, 221316]","[77500.0, 77355.8]","[-7.470919426499194, -3.4141083920855237]",0.3896113031021715,0.839482,0.009999997241036859,-447.63413502625684,-0.01169745255321489,-1.1697455780499824,51.99569111543356,0.0,25.997830772092254,121,False,False,2026-04-24T10:30:00+00:00,2026-04-25T16:44:59.999000+00:00
BTCUSDT,15,SHORT,1777164299999,1777164300000,1777179599999,77494.09808,77643.68197787383,77045.34638637851,77659.2107142694,STOP,86.18798524921903,32.8105140448024,24.50997253668559,8.300541508116812,"[221466, 221470]","[77599.9, 77615.7]","[39.01580132047325, 30.012947634034067]",0.043705891982235824,2.440187,0.009651307116369781,-554.3469385306572,-0.01465749767594632,-1.5187059637844738,151.44123485070475,0.0,75.7206043379484,17,False,True,2026-04-26T00:45:00+00:00,2026-04-26T04:59:59.999000+00:00
BTCUSDT,15,LONG,1777388399999,1777388400000,1777458599999,75935.184,75318.11972236447,77786.37683290656,77770.81955753999,TAKE_PROFIT,227.92018509034887,-261.7978115094156,-224.85375497022773,-36.9440565391879,"[221711, 221716]","[76088.0, 75904.4]","[-48.65689023357078, -28.175638758795884]",0.41172003300718196,0.603918,0.009999984892037019,1071.44302573585,0.028751469498950258,2.8751512936629564,37.13032890258497,0.0,18.565209536835052,78,False,False,2026-04-28T15:00:00+00:00,2026-04-29T10:29:59.999000+00:00
BTCUSDT,15,LONG,1777490099999,1777490100000,1777638599999,75543.90576,74831.32415147274,77681.6505855818,77666.11425546468,TAKE_PROFIT,333.1838990181769,-491.43483253721206,-446.7021346390398,-44.73269789817226,"[221825, 221832]","[75653.0, 74868.0]","[-136.7867488995123, -62.09061297585214]",1.2410624563968502,0.538003,0.00999999544685566,1108.783557026132,0.028921930126000025,2.8921943294578267,32.97098015935202,0.0,16.485536409278954,165,False,False,2026-04-29T19:15:00+00:00,2026-05-01T12:29:59.999000+00:00
BTCUSDT,15,SHORT,1777731299999,1777731300000,1777738499999,78260.3448,78494.58448707657,77557.6257387703,78510.28340397398,STOP,89.92299138437858,22.583964322242537,5.782604662609497,16.80135965963304,"[222086, 222100]","[78359.2, 78403.1]","[7.989917239004351, 7.630930943073057]",0.02108371337098489,1.683997,0.009999996883343795,-526.4963663098188,-0.013347300865890381,-1.3347305025786484,105.60050703344304,0.0,52.80023879289669,8,False,False,2026-05-02T14:15:00+00:00,2026-05-02T16:14:59.999000+00:00
BTCUSDT,15,SHORT,1777805099999,1777805100000,1777808699999,78396.91748,78587.37057323488,77825.55820029539,78603.08804734952,STOP,99.04704882324644,53.363781163905514,35.26014445640646,18.103636707499057,"[222176, 222182]","[78475.3, 78579.0]","[43.39826947989409, 36.03539373066904]",0.16423043499384019,2.043516,0.009999996240457847,-549.6456624259057,-0.014122662114399923,-1.4122667423876274,128.33280931809088,0.0,64.16639037318693,4,False,False,2026-05-03T10:45:00+00:00,2026-05-03T11:44:59.999000+00:00
