symbol,timeframe_minutes,direction,signal_at_ms,entry_at_ms,exit_at_ms,entry_price,stop_price,take_profit,exit_price,exit_reason,atr,macd,macd_signal,histogram,point_indices,prices,histograms,divergence_score,quantity,risk_fraction,pnl,pnl_percent,r_multiple,fees,funding,slippage_cost,holding_bars,ambiguous_exit,leverage_capped,entry_at,exit_at
ETHUSDT,15,SHORT,1736182799999,1736182800000,1736261999999,3708.668118,3757.4400254651164,3586.7383493372085,3587.455697007076,TAKE_PROFIT,20.97501273255825,21.660641632267925,13.887302980759799,7.773338651508126,"[175936, 175938]","[3740.0, 3744.28]","[9.910672784934246, 9.361672430882887]",0.01151597102136719,19.654434,0.009999999689013253,2325.0010547944817,0.02425452969473124,2.4254530449014995,57.36047359115391,0.0,28.68033323725142,88,False,False,2025-01-06T17:00:00+00:00,2025-01-07T14:59:59.999000+00:00
ETHUSDT,15,LONG,1736266499999,1736266500000,1736279099999,3471.384138,3376.7365023907837,3708.003227023041,3376.0611550903054,STOP,35.31174880460813,-54.7613275619442,-33.63551678330958,-21.125810778634616,"[176015, 176026]","[3625.0, 3600.0]","[-2.6635138233622166, -0.6674771360478164]",1.5329744348624306,10.373574,0.009999999747730904,-1017.2530092979799,-0.010360740437089332,-1.0360740698458801,28.41299218352959,0.0,14.206457106422395,14,False,False,2025-01-07T16:15:00+00:00,2025-01-07T19:44:59.999000+00:00
ETHUSDT,15,LONG,1736280899999,1736280900000,1736319599999,3390.447954,3311.8739167094973,3586.8830472262575,3311.211541926155,STOP,29.53304164525147,-67.87367074017857,-66.00344674830573,-1.8702239918728338,"[176030, 176046]","[3409.0, 3363.0]","[-19.001814768476372, -1.4954572013259337]",1.424758057261383,12.366193,0.009999999622612,-1013.0023702314578,-0.010425463118039918,-1.04254635114844,33.14960589876222,0.0,16.574764418261115,43,False,False,2025-01-07T20:15:00+00:00,2025-01-08T06:59:59.999000+00:00
ETHUSDT,15,SHORT,1736350199999,1736350200000,1736358299999,3345.13084,3396.3177011348353,3217.163687162912,3217.8071199003443,TAKE_PROFIT,18.778850567417606,-2.250914094941436,-3.1402175489256106,0.8893034539841747,"[176122, 176124]","[3381.0, 3384.9]","[2.1959463942173425, 2.0027658954433707]",0.018349835743466252,18.784736,0.009999999482034247,2342.4292458254786,0.02436143488624157,2.4361436148080533,49.31322278444262,0.0,24.656708048188378,9,False,False,2025-01-08T15:30:00+00:00,2025-01-08T17:44:59.999000+00:00
ETHUSDT,15,SHORT,1736381699999,1736381700000,1736431199999,3327.724322,3368.802015517979,3225.0300882050524,3225.6750942226936,TAKE_PROFIT,18.636007758989486,3.7035338802756996,-2.7202917334611603,6.4238256137368595,"[176155, 176159]","[3333.0, 3333.65]","[8.877301044440774, 6.923879195520132]",0.007438585892028753,23.97788,0.00999999990356963,2384.069487819217,0.024204831999273018,2.420483223268111,62.85464991770312,0.0,31.427424092914034,55,False,False,2025-01-09T00:15:00+00:00,2025-01-09T13:59:59.999000+00:00
ETHUSDT,15,SHORT,1736477999999,1736478000000,1736495099999,3239.272016,3288.804276120215,3115.441365699462,3289.4620369754393,STOP,18.50213806010761,-0.696653399164461,-6.126583351248753,5.429929952084292,"[176265, 176266]","[3254.65, 3259.24]","[6.215906446826491, 5.973368792291533]",0.009606135174411574,20.366458,0.009999999852858373,-1075.3798293686405,-0.010660025141503666,-1.0660025298357012,53.18687515323762,0.0,26.59339775263655,19,False,False,2025-01-10T03:00:00+00:00,2025-01-10T07:44:59.999000+00:00
ETHUSDT,15,SHORT,1736497799999,1736497800000,1736522099999,3294.930882,3330.384780532213,3206.2961356694673,3206.9373948966013,TAKE_PROFIT,14.882390266106519,18.5836232523975,14.408859938980973,4.174763313416529,"[176286, 176287]","[3309.71, 3312.55]","[4.9108951162053085, 4.782295347264231]",0.004687321316592761,28.150441,0.00999999966852827,2403.8432833610664,0.024085570416050354,2.408557121441895,73.21218372741977,0.0,36.60619241017627,27,False,False,2025-01-10T08:30:00+00:00,2025-01-10T15:14:59.999000+00:00
ETHUSDT,15,LONG,1736523899999,1736523900000,1736756999999,3261.922254,3165.1221530057387,3503.9225064856532,3164.489128575138,STOP,28.138923497130627,-12.907807996938573,-5.119340016081359,-7.788467980857214,"[176316, 176317]","[3193.8, 3193.43]","[-11.10166972996588, -10.719925324592136]",0.0004886906983075126,10.55868,0.009999999467744174,-1055.9069612957735,-0.010330948380009074,-1.0330948929879848,27.14176853478738,0.0,13.570843659619726,259,False,False,2025-01-10T15:45:00+00:00,2025-01-13T08:29:59.999000+00:00
ETHUSDT,15,LONG,1736759699999,1736759700000,1736761499999,3170.33394,3123.0678175637636,3288.4992460905914,3122.4432040002507,STOP,17.131091218118264,-27.314933878263673,-23.330225731354563,-3.98470814690911,"[176571, 176577]","[3179.49, 3160.0]","[-5.180346318713809, -3.5179158206771426]",0.3554815142881119,21.400576,0.009999999706066595,-1078.7569576670667,-0.010664688105883051,-1.066468841935387,53.86762220849612,0.0,26.933771186025492,2,False,False,2025-01-13T09:15:00+00:00,2025-01-13T09:44:59.999000+00:00
ETHUSDT,15,LONG,1736762399999,1736762400000,1736765999999,3155.631,3111.7510007966243,3265.3309980084396,3111.128650596465,STOP,19.554499601687894,-30.386653639404358,-26.46432856810265,-3.9223250713017066,"[176581, 176582]","[3148.76, 3121.0]","[-4.492592259316606, -4.121494016374022]",0.11523844548016432,22.806169,0.009999999719952957,-1072.0964132636245,-0.010713093163338653,-1.0713093463355665,57.16831186955357,0.0,28.58411648101739,4,False,False,2025-01-13T10:00:00+00:00,2025-01-13T10:59:59.999000+00:00
ETHUSDT,15,LONG,1736771399999,1736771400000,1736779499999,3067.083294,3013.3712306213447,3201.363452446639,3012.76855637522,STOP,23.059384689327754,-51.321272455308645,-43.31398873128718,-8.007283724021462,"[176591, 176592]","[3055.0, 3043.54]","[-9.280830420209092, -8.780712332892008]",0.02609520860854368,18.431869,0.00999999974212862,-1045.9473418075215,-0.010564978020216189,-1.0564978292656744,44.82521313820946,0.0,22.412567420722283,9,False,False,2025-01-13T12:30:00+00:00,2025-01-13T14:44:59.999000+00:00
ETHUSDT,15,LONG,1736780399999,1736780400000,1736948699999,3034.30674,2940.9875942352287,3267.604604411928,3266.9510834910457,TAKE_PROFIT,33.29620288238561,-50.44435127361203,-49.433045645029985,-1.0113056285820434,"[176596, 176602]","[3032.0, 2900.0]","[-4.464177622097949, -1.4795585912675904]",2.7373203129396186,10.496819,0.009999999125120432,2415.568299861127,0.024659872134776696,2.465987429221871,26.45726513820778,0.0,13.228730779275722,187,False,False,2025-01-13T15:00:00+00:00,2025-01-15T13:44:59.999000+00:00
ETHUSDT,15,SHORT,1736956799999,1736956800000,1736969399999,3332.293408,3386.2523027994007,3197.396171001498,3386.929553259961,STOP,20.481151399700448,38.02121717042246,24.401290263933625,13.619926906488836,"[176797, 176798]","[3351.57, 3353.0]","[16.480223566941053, 15.453454634946503]",0.004220187663751977,18.60138,0.009999999556828615,-1066.3024275585778,-0.010623611198328864,-1.0623611669136934,49.994727842848725,0.0,24.997324269009344,14,False,False,2025-01-15T16:00:00+00:00,2025-01-15T19:29:59.999000+00:00
ETHUSDT,15,LONG,1736999999999,1737000000000,1737017099999,3362.77242,3328.2644391362032,3449.042372159492,3327.5987862483757,STOP,15.292780431898441,-4.384977151832572,5.544328336653095,-9.929305488485667,"[176845, 176846]","[3358.86, 3343.76]","[-10.203376098442686, -10.128430099740907]",0.006999264144066338,28.777311,0.00999999970343682,-1089.214954633646,-0.010968413730444417,-1.0968414055727194,77.01235716306186,0.0,38.50613963367262,19,False,False,2025-01-16T04:00:00+00:00,2025-01-16T08:44:59.999000+00:00
ETHUSDT,15,LONG,1737020699999,1737020700000,1737039599999,3321.294126,3266.444270969846,3458.418763575385,3265.790982115652,STOP,15.627864515077022,-20.52010540321953,-12.680897154956293,-7.839208248263239,"[176846, 176866]","[3343.76, 3327.24]","[-10.128430099740907, -3.1515563093586607]",0.8459780501302091,17.906241,0.009999999447965726,-1041.0326440241836,-0.010599476459184244,-1.0599477044311705,47.179973373371965,0.0,23.589947876177074,21,False,False,2025-01-16T09:45:00+00:00,2025-01-16T14:59:59.999000+00:00
ETHUSDT,15,LONG,1737041399999,1737041400000,1737197099999,3316.71321,3227.613531622527,3539.4624059436824,3226.9680089162025,STOP,24.828234188736506,-18.344735164527265,-14.52877704882877,-3.8159581156984945,"[176870, 176890]","[3297.7, 3280.0]","[-7.839208248263239, -1.9850036092135515]",0.594388728709083,10.906262,0.009999999853226709,-1007.3315169897714,-0.010366218363261634,-1.0366218515410035,28.546840727191785,0.0,14.273381783144114,173,False,False,2025-01-16T15:30:00+00:00,2025-01-18T10:44:59.999000+00:00
ETHUSDT,15,SHORT,1737210599999,1737210600000,1737249299999,3310.127842,3363.4274862704315,3176.878731323922,3364.1001717676854,STOP,21.703743135215635,-7.461066530181597,-16.220673738399473,8.759607208217876,"[177071, 177080]","[3323.74, 3326.84]","[10.48099907006555, 9.4618890909451]",0.013473607517790252,18.04273,0.00999999953283684,-1021.9766910736482,-0.010627091250308559,-1.0627091746767134,48.16851760433865,0.0,24.08422081321122,43,False,False,2025-01-18T14:30:00+00:00,2025-01-19T01:14:59.999000+00:00
ETHUSDT,15,SHORT,1737255599999,1737255600000,1737278099999,3351.799506,3408.888175347643,3209.0778326308923,3209.719648197419,TAKE_PROFIT,17.794087673821522,23.813266246112107,17.87564300156307,5.937623244549037,"[177124, 177130]","[3365.43, 3377.7]","[7.8557807092373, 7.493074157249257]",0.032654745519784596,16.666203,0.009999999828317679,2324.189508264059,0.024427832937826195,2.442783335720891,43.74224408489699,0.0,21.871217634567294,25,False,False,2025-01-19T03:00:00+00:00,2025-01-19T09:14:59.999000+00:00
ETHUSDT,15,LONG,1737279899999,1737279900000,1737299699999,3198.219516,3117.700468557755,3399.5171346056127,3398.8372311786916,TAKE_PROFIT,24.409765721122525,-35.74513855236182,-23.744150482347063,-12.00098807001476,"[177141, 177153]","[3258.17, 3236.36]","[-11.534913714516637, -6.082654396300114]",0.5676129115866808,12.105126,0.00999999949649061,2396.559438808674,0.024587832171437916,2.4587833409458417,31.943281261499283,0.0,15.97173840972798,22,False,False,2025-01-19T09:45:00+00:00,2025-01-19T15:14:59.999000+00:00
ETHUSDT,15,SHORT,1737308699999,1737308700000,1737322199999,3419.495964,3501.8230193545214,3213.6783256136964,3214.321061278819,TAKE_PROFIT,36.00150967726074,59.504567103194404,50.65232535427255,8.852241748921855,"[177180, 177189]","[3425.99, 3436.59]","[31.533179627064275, 10.847386666847491]",0.18955788357396086,12.130384,0.00999999936801682,2456.662058009622,0.024599612149365725,2.4599613704019934,32.18829916094791,0.0,16.094249778258234,15,False,False,2025-01-19T17:45:00+00:00,2025-01-19T21:29:59.999000+00:00
ETHUSDT,15,LONG,1737335699999,1737335700000,1737962999999,3204.620796,3058.7177285750067,3569.3784645624837,3058.1059850292913,STOP,53.12113571249673,-54.13853884540913,-44.50220777459132,-9.63633107081781,"[177218, 177219]","[3154.0, 3141.25]","[-13.951923049628334, -13.258274014837909]",0.011803700576970106,7.013049,0.009999998850385593,-1045.0838724789044,-0.01021362245370108,-1.0213623627873967,17.568323915588277,0.0,8.784121208537044,697,False,False,2025-01-20T01:15:00+00:00,2025-01-27T07:29:59.999000+00:00
ETHUSDT,15,LONG,1737963899999,1737963900000,1738324799999,3076.81524,2973.527163844164,3335.03543038959,3334.3684233035124,TAKE_PROFIT,26.066418077918044,-55.58913136292995,-48.319572895952604,-7.269558466977344,"[177910, 177911]","[3131.31, 3112.77]","[-0.5277873732529059, -0.5205570120432981]",0.0140173606242361,9.805339,0.009999999618447403,2500.250741136097,0.024687138109176877,2.4687139051121076,25.14553168398112,0.0,12.572867360756167,401,False,False,2025-01-27T07:45:00+00:00,2025-01-31T11:59:59.999000+00:00
ETHUSDT,15,SHORT,1738328399999,1738328400000,1738337399999,3348.8301,3386.900003656234,3253.655340859415,3387.577383656965,STOP,15.735001828117014,31.944539929871553,21.83076470709546,10.113775222776091,"[178321, 178322]","[3357.35, 3358.82]","[11.4692473501932, 10.890436858544852]",0.004581587940616077,27.259778,0.00999999975650358,-1129.6955396007124,-0.010885723803124922,-1.0885724068188407,73.453189008811,0.0,36.72655372377363,10,False,False,2025-01-31T13:00:00+00:00,2025-01-31T15:29:59.999000+00:00
ETHUSDT,15,SHORT,1738340999999,1738341000000,1738403999999,3396.3206,3464.263080660194,3226.464398349515,3227.109691229185,TAKE_PROFIT,21.531540330097016,41.34688799754713,37.37228058142345,3.974607416123675,"[178330, 178333]","[3373.46, 3395.91]","[2.7761249674704374, 1.6437092675382345]",0.4761170508112019,15.108076,0.009999999702078214,2516.424354450305,0.024515079531041775,2.4515080261399427,40.02691528823706,0.0,20.01356070271175,70,False,False,2025-01-31T16:30:00+00:00,2025-02-01T09:59:59.999000+00:00
ETHUSDT,15,LONG,1738443599999,1738443600000,1738451699999,3163.092492,3115.8838764747647,3281.1140308130875,3115.26069969947,STOP,18.658061762617542,-27.67613611235538,-17.582326887754736,-10.093809224600644,"[178449, 178450]","[3161.0, 3150.02]","[-10.227546113783234, -10.185180335833433]",0.00244942301622344,22.276536,0.009999999882942682,-1121.4706274855234,-0.010663971486517326,-1.0663971611346916,55.943984358243256,0.0,27.97195067693393,9,False,False,2025-02-01T21:00:00+00:00,2025-02-01T23:14:59.999000+00:00
ETHUSDT,15,LONG,1738453499999,1738453500000,1738466999999,3131.016078,3074.5267176847046,3272.239478788239,3073.9118123411677,STOP,19.416641157647785,-39.116483931821676,-35.057827749104206,-4.0586561827174705,"[178460, 178461]","[3111.0, 3100.67]","[-5.873612108021369, -5.655688034153641]",0.019730016015783,18.418153,0.009999999537362041,-1097.4684263523313,-0.01054822248396914,-1.0548222971969974,45.713324495308335,0.0,22.85662109171494,15,False,False,2025-02-01T23:45:00+00:00,2025-02-02T03:29:59.999000+00:00
ETHUSDT,15,LONG,1738469699999,1738469700000,1738514699999,3095.06889,3031.433200213948,3254.15811446513,3030.826913573905,STOP,20.703399893026003,-31.891955816898644,-28.348031682239515,-3.543924134659129,"[178461, 178476]","[3100.67, 3083.0]","[-5.655688034153641, -0.643320275459196]",0.8474810458576953,16.177322,0.00999999999350265,-1078.9033741424903,-0.010480335002011714,-1.0480335008821153,39.640235581145525,0.0,19.8200770128503,50,False,False,2025-02-02T04:15:00+00:00,2025-02-02T16:44:59.999000+00:00
ETHUSDT,15,LONG,1738520999999,1738521000000,1738524599999,2980.14591,2898.34105073442,3184.658058163949,2897.7613825242734,STOP,26.884474632789832,-35.53230567682931,-25.45290986698931,-10.079395809840001,"[178515, 178530]","[3049.01, 3029.0]","[-4.137058579225052, -2.5071276136725196]",0.43850626202545456,12.452389,0.009999999198723927,-1055.1617789539146,-0.010358270201037023,-1.0358271031020498,29.27759524497962,0.0,14.638757172672747,4,False,False,2025-02-02T18:30:00+00:00,2025-02-02T19:29:59.999000+00:00
ETHUSDT,15,LONG,1738525499999,1738525500000,1738536299999,2973.604602,2856.233824085957,3267.031546785107,2855.66257732114,STOP,32.468087957021424,-48.44958530398799,-40.526596945321124,-7.9229883586668635,"[178540, 178541]","[2900.01, 2889.97]","[-13.665763695916581, -12.80435901395424]",0.02074635316062444,8.589142,0.009999998855836141,-1033.0481591578848,-0.010247330717820234,-1.0247331890282916,20.027361423651495,0.0,10.013640591539462,12,False,False,2025-02-02T19:45:00+00:00,2025-02-02T22:44:59.999000+00:00
ETHUSDT,15,LONG,1738537199999,1738537200000,1738547099999,2874.984882,2733.0964063528886,3229.706071117778,2732.549787071618,STOP,42.841796823555605,-50.77315580238064,-45.388426389132825,-5.384729413247818,"[178541, 178554]","[2889.97, 2736.01]","[-12.80435901395424, -5.448146972815962]",2.1541820044547597,7.03217,0.009999999698170534,-1017.4010563320408,-0.010196607142994873,-1.019660745075853,15.773254829522145,0.0,7.886587665112518,11,False,False,2025-02-02T23:00:00+00:00,2025-02-03T01:44:59.999000+00:00
ETHUSDT,15,SHORT,1738586699999,1738586700000,1738596599999,2605.518792,2687.361533995981,2400.9119370100475,2687.8990063027804,STOP,32.18076699799053,-2.6228325273291375,-11.201728177459321,8.578895650130184,"[178591, 178609]","[2629.91, 2634.52]","[31.6005433206104, 9.15099733122393]",0.09835879766165305,12.067165,0.009999999700021727,-1019.6462571214319,-0.010324382691321219,-1.0324383001030277,25.550618394422546,0.0,12.775269944396523,11,False,False,2025-02-03T12:45:00+00:00,2025-02-03T15:29:59.999000+00:00
ETHUSDT,15,SHORT,1738600199999,1738600200000,1738619999999,2695.200852,2793.2843863089706,2449.992016227573,2793.8430431862325,STOP,42.19719315448537,29.447780675899594,12.811830895265473,16.63594978063412,"[178609, 178618]","[2634.52, 2646.21]","[9.15099733122393, 2.259126843550714]",0.2278926322881477,9.965112,0.00999999965185527,-1004.8600579715988,-0.010280808694764705,-1.0280809052685653,21.87957487537883,0.0,10.939748556060032,22,False,False,2025-02-03T16:30:00+00:00,2025-02-03T21:59:59.999000+00:00
ETHUSDT,15,SHORT,1738623599999,1738623600000,1738960199999,2867.286428,2966.5058430910226,2619.2378902724436,2619.761737850498,TAKE_PROFIT,41.227921545511286,64.74666573773857,48.49865147863543,16.248014259103137,"[178639, 178647]","[2768.87, 2817.99]","[5.0429628120285415, 1.3109798223124685]",1.0674027285343424,9.749753,0.00999999950120979,2391.905644632719,0.02472599323643317,2.472599446974157,21.398945726458155,0.0,10.699569823395485,374,False,False,2025-02-03T23:00:00+00:00,2025-02-07T20:29:59.999000+00:00
ETHUSDT,15,LONG,1738962899999,1738962900000,1739138399999,2602.67043,2541.1778457630367,2756.4018905924077,2540.669610193884,STOP,21.941077118481573,-39.09162320233236,-29.36798407734298,-9.723639124989376,"[179013, 179022]","[2660.08, 2654.17]","[-11.538754093107924, -4.4416753634870005]",0.1937171172749192,16.120381,0.009999999918640454,-1032.6418780111244,-0.010417216335252626,-1.0417216420006625,33.16504042419229,0.0,16.58248089632188,195,False,False,2025-02-07T21:15:00+00:00,2025-02-09T21:59:59.999000+00:00
ETHUSDT,15,SHORT,1739168099999,1739168100000,1739195999999,2628.254244,2679.597037070282,2499.8972613242954,2680.132956477696,STOP,18.963518535140945,5.227686187996369,1.440261848038963,3.787424339957406,"[179233, 179255]","[2657.73, 2659.92]","[5.7040111428461895, 4.832531297787921]",0.017462075450440897,19.10604,0.00999999981908654,-1031.7656590224838,-0.010517944808143732,-1.0517944998427515,40.568903275125955,0.0,20.28441280106926,31,False,False,2025-02-10T06:15:00+00:00,2025-02-10T13:59:59.999000+00:00
ETHUSDT,15,LONG,1739279699999,1739279700000,1739282399999,2690.648022,2661.5320339800774,2763.4379920498063,2660.9997275732817,STOP,10.733983009961252,-2.2887238416333275,0.5763068309338159,-2.8650306725671433,"[179369, 179377]","[2690.0, 2679.37]","[-3.4555704749037464, -3.0655698461389496]",0.10685020713139205,33.337004,0.00999999989506884,-1059.7484708703391,-0.010918040346503503,-1.0918040461067768,71.36316097364619,0.0,35.6815423786724,3,False,False,2025-02-11T13:15:00+00:00,2025-02-11T13:59:59.999000+00:00
ETHUSDT,15,LONG,1739301299999,1739301300000,1739314799999,2614.052706,2575.7341326856804,2709.8491392857986,2575.2189858591432,STOP,15.257933657159704,-20.90396581675168,-17.67325205076194,-3.2307137659897407,"[179384, 179400]","[2624.11, 2622.24]","[-7.375800035501932, -1.5932468562856617]",0.09828662980970175,25.054229,0.009999999752196407,-1024.9541978553548,-0.010676135426096947,-1.0676135690655426,52.00528052442257,0.0,26.002602384358685,15,False,False,2025-02-11T19:15:00+00:00,2025-02-11T22:59:59.999000+00:00
ETHUSDT,15,SHORT,1739363399999,1739363400000,1739380499999,2629.02409,2665.926498675522,2536.7680683111944,2666.459683975257,STOP,11.328249337761104,6.263293854310177,5.725774607402273,0.5375192469079044,"[179456, 179471]","[2636.52, 2638.86]","[4.260316996955967, 0.4524914347808817]",0.1873777927851593,25.737962,0.009999999995969363,-1018.0338792410784,-0.01071848393873032,-1.0718483943050552,54.517984058476706,0.0,27.25895457896073,19,False,False,2025-02-12T12:30:00+00:00,2025-02-12T17:14:59.999000+00:00
ETHUSDT,15,SHORT,1739392199999,1739392200000,1739399399999,2680.953702,2732.6425772047796,2551.7315139880516,2733.1891057202206,STOP,19.911288602389718,21.079047447612083,16.943309486504454,4.13573796110763,"[179493, 179504]","[2682.87, 2694.98]","[9.260619000309644, 4.634185700815632]",0.29533859319124345,18.178233,0.009999999608252597,-988.9151594568381,-0.010524713199239985,-1.0524713611542906,39.36781978160494,0.0,19.683872696263794,8,False,False,2025-02-12T20:30:00+00:00,2025-02-12T22:29:59.999000+00:00
ETHUSDT,15,LONG,1739436299999,1739436300000,1739456099999,2667.173328,2638.918944124516,2737.8092876887094,2638.3911603356914,STOP,13.000527937741866,-13.793442563357985,-6.979420633143686,-6.814021930214299,"[179548, 179553]","[2670.5, 2661.59]","[-8.422718907358362, -6.930631718017691]",0.11966948167172681,32.905453,0.009999999983476579,-1016.9230664797873,-0.010937910925530377,-1.0937910943603548,69.83280116375965,0.0,34.91636409492378,22,False,False,2025-02-13T08:45:00+00:00,2025-02-13T14:14:59.999000+00:00
ETHUSDT,15,LONG,1739459699999,1739459700000,1739555999999,2638.597614,2583.9469282345776,2775.224328413556,2774.6692835478734,TAKE_PROFIT,18.026535882711244,-16.88993730861148,-15.40129323958619,-1.4886440690252893,"[179568, 179576]","[2643.48, 2614.6]","[-1.6698231505167005, -1.113458334835924]",0.6261143636085199,16.826029,0.009999999478320781,2253.112343569784,0.02450222790945476,2.450222918768514,36.43351432115222,0.0,18.216849471084405,107,False,False,2025-02-13T15:15:00+00:00,2025-02-14T17:59:59.999000+00:00
ETHUSDT,15,LONG,1739581199999,1739581200000,1739630699999,2716.273146,2684.571763526462,2795.526602183845,2684.034849173757,STOP,13.484118236769017,-3.943255271437465,-0.6477731541337552,-3.2954821173037097,"[179700, 179714]","[2704.23, 2702.45]","[-5.973825548642628, -3.635579673963663]",0.04946428132210974,29.717479,0.009999999713003938,-1022.2343247056959,-0.01085076307501888,-1.0850763386431517,64.19341577604328,0.0,32.09667085025212,55,False,False,2025-02-15T01:00:00+00:00,2025-02-15T14:44:59.999000+00:00
